time;rightWheelsPower;leftWheelsPower;grabPosition;collectorPosition;bigArmPower;littleArmPosition;littleArmPower;bigArmPosition
0.022595711;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.060642756;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.072748966;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.083104592;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.095313176;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.105213511;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.11632922;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.126574596;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.144897973;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.155251266;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.1647806;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.174064059;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.182856644;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.191688603;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.200332729;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.209065521;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.218037189;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.226813148;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.236137732;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.24496065;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.253679442;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.262337277;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.271254694;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.280009653;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.289404238;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.298466322;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.30790524;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.317534907;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.327112366;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.336481284;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.34619641;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.355313619;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.364485662;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.373690663;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.383037122;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.396432498;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.406023374;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.416082084;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.425678793;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.435038669;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.44422967;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.453757546;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.463060255;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.472479631;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.481781757;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.492543675;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.502085551;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.511355302;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.520415344;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.529889262;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.546306305;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.565614057;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.575066391;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.584301726;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.593780602;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.602337519;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.611518603;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.620129771;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.628914188;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.639374523;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.653285858;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.662559983;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.67450636;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.684592194;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.69437557;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.702719571;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.713395447;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.722996823;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.732679282;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.741827116;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.751245326;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.760525868;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.770466453;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.779851412;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.789799871;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.799689997;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
0.808832581;0.0;0.0;CLOSED;OPENED;0.4237795329093933;OTHER;0.05;OTHER
0.819525083;0.0;0.0;CLOSED;OPENED;0.4237795329093933;OTHER;0.05;OTHER
0.828575208;0.0;0.0;CLOSED;OPENED;0.4237795329093933;OTHER;0.05;OTHER
0.838778585;0.0;0.0;CLOSED;OPENED;0.4237795329093933;OTHER;0.05;OTHER
0.847887919;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
0.858434878;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
0.867677212;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
0.876907297;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
0.886124256;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
0.895311465;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
0.907981175;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
0.918394259;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
0.92795451;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
0.937319636;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
0.94653747;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
0.956305971;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
0.965515639;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
0.975147348;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
0.984382974;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
0.993703767;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.002882518;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.01232056;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.021930686;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.031953812;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.049733231;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.066975982;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.0767089;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.085775943;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.095082735;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.104439403;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.11393957;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.123110155;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.132707739;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.141896115;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.153152408;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.166896326;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.179080702;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.195041579;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.204900788;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.213637372;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.222187581;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.230769582;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.240715417;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.249481167;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.257961085;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.267558086;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.276815295;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.286077171;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.295479047;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.304811506;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.313921132;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.323100175;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.332208634;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.341336635;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.351330594;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.362859596;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.371900971;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.381192014;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.39074614;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.400817974;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.410766725;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.421817393;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.432047019;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.440825603;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.449740688;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.458546397;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.468469773;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.477765774;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.48668815;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.495387984;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.505016193;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.514729861;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.524752695;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.534344738;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.551585448;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.568435616;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.577740659;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.586597118;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.596132577;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.605039495;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.613859787;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.623435497;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.632010498;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.640686123;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.650175499;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.659734292;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.671202335;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.687234086;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.697734962;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.707981214;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.71921359;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.729522841;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.739848133;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.750170218;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.760880219;0.0;0.0;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.77153947;-0.23622046709060668;-0.2162204670906067;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.783132054;-0.23622046709060668;-0.2162204670906067;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.793742305;-0.23622046709060668;-0.2162204670906067;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.803031306;-0.2740157425403595;-0.25401574254035947;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.814649849;-0.2740157425403595;-0.25401574254035947;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.824021683;-0.2740157425403595;-0.25401574254035947;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.833789309;-0.2740157425403595;-0.25401574254035947;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.843252435;-0.3212598323822021;-0.3012598323822021;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.855150687;-0.3212598323822021;-0.3012598323822021;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.866739479;-0.3212598323822021;-0.3012598323822021;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.876379355;-0.3212598323822021;-0.3012598323822021;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.885617606;-0.3637795329093933;-0.3437795329093933;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.897264441;-0.3637795329093933;-0.3437795329093933;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.90642015;-0.3637795329093933;-0.3437795329093933;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.916126234;-0.3637795329093933;-0.3437795329093933;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.926079652;-0.3637795329093933;-0.3437795329093933;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.938756362;-0.3637795329093933;-0.3437795329093933;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.948239029;-0.3637795329093933;-0.3437795329093933;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.958103489;-0.3637795329093933;-0.3437795329093933;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.967925656;-0.36850394010543824;-0.3485039401054382;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.979126241;-0.36850394010543824;-0.3485039401054382;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
1.990739825;-0.36850394010543824;-0.3485039401054382;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.000284035;-0.36850394010543824;-0.3485039401054382;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.010618661;-0.36850394010543824;-0.3485039401054382;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.019368661;-0.36850394010543824;-0.3485039401054382;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.028381162;-0.36850394010543824;-0.3485039401054382;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.038491205;-0.4015747904777527;-0.38157479047775267;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.054888123;-0.4015747904777527;-0.38157479047775267;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.072560208;-0.4015747904777527;-0.38157479047775267;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.081981626;-0.4110236048698425;-0.3910236048698425;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.093835836;-0.4110236048698425;-0.3910236048698425;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.103013712;-0.4110236048698425;-0.3910236048698425;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.114272629;-0.4110236048698425;-0.3910236048698425;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.12459588;-0.4110236048698425;-0.3910236048698425;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.135158881;-0.4110236048698425;-0.3910236048698425;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.145740549;-0.4110236048698425;-0.3910236048698425;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.155483092;-0.4110236048698425;-0.3910236048698425;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.168381468;-0.4157480478286743;-0.3957480478286743;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.183803928;-0.4157480478286743;-0.3957480478286743;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.197213888;-0.4157480478286743;-0.3957480478286743;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.206127222;-0.4157480478286743;-0.3957480478286743;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.216233473;-0.4157480478286743;-0.3957480478286743;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.226345266;-0.4157480478286743;-0.3957480478286743;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.236194558;-0.4157480478286743;-0.3957480478286743;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.245567851;-0.4157480478286743;-0.3957480478286743;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.255110602;-0.4157480478286743;-0.3957480478286743;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.264618936;-0.4157480478286743;-0.3957480478286743;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.274537354;-0.4157480478286743;-0.3957480478286743;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.283623063;-0.4015747904777527;-0.38157479047775267;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.295100148;-0.4015747904777527;-0.38157479047775267;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.304432023;-0.4015747904777527;-0.38157479047775267;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.314052649;-0.4015747904777527;-0.38157479047775267;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.3236059;-0.43464567661285397;-0.41464567661285395;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.335526027;-0.43464567661285397;-0.41464567661285395;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.345555861;-0.43464567661285397;-0.41464567661285395;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.354884237;-0.43464567661285397;-0.41464567661285395;CLOSED;OPENED;0.6599999999999999;OTHER;0.05;OTHER
2.363808363;-0.6;-0.58;CLOSED;OPENED;0.25842519164085387;OTHER;0.05;OTHER
2.377223572;-0.6;-0.58;CLOSED;OPENED;0.25842519164085387;OTHER;0.05;OTHER
2.386227323;-0.6;-0.58;CLOSED;OPENED;0.25842519164085387;OTHER;0.05;OTHER
2.395663908;-0.6;-0.58;CLOSED;OPENED;0.25842519164085387;OTHER;0.05;OTHER
2.404654242;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.415781618;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.425829827;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.43586462;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.445685329;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.457651247;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.465690748;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.475297957;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.48413575;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.493372834;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.502255543;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.511450628;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.52068392;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.530221713;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.539951422;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.55154459;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.564172591;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.581183468;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.590448552;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.599597553;-0.4157480478286743;-0.3957480478286743;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.612871304;-0.4157480478286743;-0.3957480478286743;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.62189518;-0.4157480478286743;-0.3957480478286743;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.631779473;-0.4157480478286743;-0.3957480478286743;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.641203807;-0.18897637724876404;-0.16897637724876405;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.653009308;-0.18897637724876404;-0.16897637724876405;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.662207309;-0.18897637724876404;-0.16897637724876405;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.673981019;-0.18897637724876404;-0.16897637724876405;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.68492902;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.698125771;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.712697439;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.722104857;-0.06141732484102249;-0.04141732484102249;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.733978025;-0.06141732484102249;-0.04141732484102249;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.743610026;-0.06141732484102249;-0.04141732484102249;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.753878735;-0.06141732484102249;-0.04141732484102249;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.763862486;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.775725154;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.786313822;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.797415531;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.809678949;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.820640659;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.83139791;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.842122494;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.852905412;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.865158621;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.874880164;-0.6;-0.58;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.887130165;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.900881667;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.91544371;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.932075712;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.943037421;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.953281339;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.963608965;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.972146049;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
2.980810883;0.0;0.0;CLOSED;OPENED;0.06;OTHER;0.05;OTHER
