time;rightWheelsPower;leftWheelsPower;grabPosition;collectorPosition;bigArmPower;littleArmPosition;littleArmPower;bigArmPosition
0.837016918;-0.042519687116146086;-0.022519687116146086;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
0.846623544;-0.05196850597858429;-0.03196850597858429;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
0.858488836;-0.05196850597858429;-0.03196850597858429;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
0.867125379;-0.05196850597858429;-0.03196850597858429;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
0.876365671;-0.05196850597858429;-0.03196850597858429;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
0.890103756;-0.042519687116146086;-0.022519687116146086;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
0.902262466;-0.042519687116146086;-0.022519687116146086;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
0.912760717;-0.042519687116146086;-0.022519687116146086;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
0.923507468;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
0.935849053;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
0.945454512;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
0.954073554;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
0.96353318;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
0.973115015;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
0.98209514;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
0.991030641;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.000333934;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.009120393;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.017867186;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.02665102;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.035988729;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.047045814;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.062432982;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.076272567;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.085785276;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.096562652;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.106223236;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.115736821;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.125332363;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.135546823;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.150397324;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.161566408;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.171111493;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.180650744;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.19033612;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.200527537;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.210822205;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.221139914;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.232063999;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.242712167;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.253237543;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.264046419;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.275081628;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.285770921;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.29630388;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.30691559;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.317882549;0.0;0.0;CLOSED;CLOSED;0.06;OTHER;0.05;OTHER
1.328748592;0.0;0.0;CLOSED;CLOSED;0.43322834730148313;OTHER;0.05;OTHER
1.340930343;0.0;0.0;CLOSED;CLOSED;0.43322834730148313;OTHER;0.05;OTHER
1.351229678;0.0;0.0;CLOSED;CLOSED;0.43322834730148313;OTHER;0.05;OTHER
1.36249997;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.374380722;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.385005848;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.394447682;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.411713184;0.36850394010543824;-0.36850394010543824;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.428904894;0.36850394010543824;-0.36850394010543824;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.441577228;0.36850394010543824;-0.36850394010543824;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.450561438;0.5905511856079101;-0.5905511856079101;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.462555939;0.5905511856079101;-0.5905511856079101;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.474266648;0.5905511856079101;-0.5905511856079101;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.483921691;0.5905511856079101;-0.5905511856079101;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.493859067;0.5905511856079101;-0.5905511856079101;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.503520234;0.5905511856079101;-0.5905511856079101;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.513915236;0.5905511856079101;-0.5905511856079101;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.523121987;0.5905511856079101;-0.5905511856079101;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.532115821;0.5905511856079101;-0.5905511856079101;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.541213488;0.5905511856079101;-0.5905511856079101;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.552869073;0.5905511856079101;-0.5905511856079101;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.566785366;0.2503937065601349;-0.7784251916408539;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.582878367;0.2503937065601349;-0.7784251916408539;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.592334202;0.2503937065601349;-0.7784251916408539;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.601725286;0.21732285618782043;-0.7453543412685394;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.613585912;0.21732285618782043;-0.7453543412685394;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.622710996;0.21732285618782043;-0.7453543412685394;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
1.632673456;0.21732285618782043;-0.7453543412685394;CLOSED;CLOSED;0.6599999999999999;OTHER;0.05;OTHER
